File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTest.cpp,"main(int argc, char *argv[])",29,15,11,1,9,0,5,20,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMemIO.cpp,testSaveMemIO(const char *lpszPathName),39,17,17,0,11,0,11,76,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMemIO.cpp,testLoadMemIO(const char *lpszPathName),37,22,19,3,7,0,8,50,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMemIO.cpp,testAcquireMemIO(const char *lpszPathName),29,16,15,1,7,0,6,38,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMemIO.cpp,testImageMemIO(const char *lpszPathName),19,13,12,1,3,0,3,18,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMemIO.cpp,testMemIO(const char *lpszPathName),7,6,6,0,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPage.cpp,"testCloneMultiPage(const char *input, const char *output, int output_flag)",47,26,23,5,10,0,11,65,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPage.cpp,testMultiPage(const char *lpszMultiPage),4,3,3,0,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageMemory.cpp,"loadBuffer(const char *lpszPathName, BYTE **buffer, DWORD *length)",22,17,14,5,3,0,2,13,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageMemory.cpp,"extractPagesFromMemory(FREE_IMAGE_FORMAT fif, fipMemoryIO& memIO)",33,21,18,5,4,0,8,62,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageMemory.cpp,testLoadMultiBitmapFromMemory(const char *lpszPathName),29,14,13,2,8,0,7,42,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageMemory.cpp,"testSaveMultiBitmapToMemory(const char *input, const char *output, int output_flag)",43,25,23,4,11,0,7,50,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageMemory.cpp,"testMemoryStreamMultiPageOpenSave(const char *lpszPathName, char *output, int input_flag, int output_flag)",88,45,40,7,22,0,21,170,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageMemory.cpp,testMultiPageMemory(const char *lpszPathName),17,9,9,0,5,0,3,8,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageStream.cpp,"myReadProc(void *buffer, unsigned size, unsigned count, fi_handle handle)",2,2,2,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageStream.cpp,"myWriteProc(void *buffer, unsigned size, unsigned count, fi_handle handle)",2,2,2,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageStream.cpp,"mySeekProc(fi_handle handle, long offset, int origin)",2,2,2,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageStream.cpp,myTellProc(fi_handle handle),2,2,2,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageStream.cpp,"testStreamMultiPageOpen(const char *input, int flags)",40,22,20,4,11,0,7,42,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageStream.cpp,"testStreamMultiPageSave(const char *input, const char *output, int input_flag, int output_flag)",41,24,22,5,10,0,7,47,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageStream.cpp,"testStreamMultiPageOpenSave(const char *input, const char *output, int input_flag, int output_flag)",67,39,35,6,15,0,13,94,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\FreeImage\Wrapper\FreeImagePlus\test\fipTestMPageStream.cpp,testStreamMultiPage(const char *lpszPathName),17,9,9,0,5,0,3,16,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\glm\core\dummy.cpp,main(),2,1,1,0,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_common.cpp,test_modf(),40,31,27,1,9,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_common.cpp,test_floatBitsToInt(),43,38,34,1,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_common.cpp,test_floatBitsToUint(),42,37,33,1,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_common.cpp,run(),88,71,47,9,9,0,8,24,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_common.cpp,test_round(),38,35,33,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_common.cpp,test_roundEven(),138,127,111,1,11,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_common.cpp,test_isnan(),21,17,15,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_common.cpp,test_isinf(),29,25,23,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_common.cpp,main(),13,10,10,1,2,0,1,3,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_exponential.cpp,main(),4,3,3,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_geometric.cpp,test_reflect(),18,15,13,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_geometric.cpp,test_refract(),25,21,18,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_geometric.cpp,main(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_integer.cpp,test(),22,17,10,4,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_integer.cpp,test(),20,15,10,4,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_integer.cpp,test(),11,9,7,2,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_integer.cpp,test(),11,9,7,2,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_integer.cpp,main(),11,8,8,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_matrix.cpp,test_matrixCompMult(),58,48,39,1,10,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_matrix.cpp,test_outerProduct(),4,2,2,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_matrix.cpp,test_transpose(),58,48,39,1,10,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_matrix.cpp,test_determinant(),4,2,2,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_matrix.cpp,test_inverse(),28,24,15,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_matrix.cpp,main(),8,8,8,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_noise.cpp,main(),4,3,3,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_packing.cpp,test_packUnorm2x16(),23,15,13,2,2,0,6,15,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_packing.cpp,test_packSnorm2x16(),23,15,13,2,2,0,6,12,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_packing.cpp,test_packUnorm4x8(),17,14,12,2,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_packing.cpp,test_packSnorm4x8(),17,14,12,2,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_packing.cpp,test_packHalf2x16(),24,15,13,2,2,0,7,21,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_packing.cpp,test_packDouble2x32(),18,15,13,2,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_packing.cpp,main(),11,9,9,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_swizzle.cpp,test_vec2_swizzle(),12,9,9,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_swizzle.cpp,test_vec3_swizzle(),12,9,9,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_swizzle.cpp,test_vec4_swizzle(),12,9,9,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_swizzle.cpp,main(),8,6,6,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_trigonometric.cpp,main(),4,3,3,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_func_vector_relational.cpp,main(),4,3,3,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_setup_message.cpp,test_compiler(),226,220,137,60,6,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_setup_message.cpp,test_model(),11,8,6,2,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_setup_message.cpp,test_operators(),7,6,6,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_setup_message.cpp,main(),8,6,6,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_setup_precision.cpp,test_mat(),18,15,15,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_setup_precision.cpp,test_vec(),8,6,6,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_setup_precision.cpp,main(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_float.cpp,test_float_size(),5,5,2,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_float.cpp,test_float_precision(),4,4,2,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_float.cpp,test_vec2(),2,2,2,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_float.cpp,main(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_half.cpp,test_half_ctor(),13,9,9,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_half.cpp,test_half_cast(),22,15,15,1,7,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_half.cpp,test_half_relational(),14,11,11,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_half.cpp,test_half_arithmetic_unary_ops(),46,39,33,1,7,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_half.cpp,test_half_arithmetic_binary_ops(),14,11,11,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_half.cpp,test_half_arithmetic_counter_ops(),39,32,26,1,7,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_half.cpp,main(),11,9,9,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_int.cpp,test_int_size(),5,5,2,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_int.cpp,test_uint_size(),5,5,2,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_int.cpp,test_int_precision(),4,4,2,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_int.cpp,test_uint_precision(),4,4,2,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_int.cpp,main(),9,7,7,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_length.cpp,test_length_mat_non_squared(),25,21,21,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_length.cpp,test_length_mat(),25,21,21,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_length.cpp,test_length_vec(),25,18,18,1,7,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_length.cpp,main(),8,6,6,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat2x2.cpp,test_operators(),16,15,15,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat2x2.cpp,test_inverse(),21,16,14,1,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat2x2.cpp,main(),7,5,5,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat2x3.cpp,test_operators(),16,15,15,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat2x3.cpp,main(),6,4,4,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat2x4.cpp,test_operators(),16,15,15,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat2x4.cpp,main(),6,4,4,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat3x2.cpp,test_operators(),16,15,15,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat3x2.cpp,main(),6,4,4,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat3x3.cpp,print(glm::dmat3 const & Mat0),5,5,5,0,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat3x3.cpp,test_mat3x3(),13,11,8,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat3x3.cpp,test_operators(),16,15,15,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat3x3.cpp,test_inverse(),29,24,16,1,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat3x3.cpp,main(),8,6,6,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat3x4.cpp,test_operators(),16,15,15,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat3x4.cpp,main(),6,4,4,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat4x2.cpp,test_operators(),16,15,15,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat4x2.cpp,main(),6,4,4,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat4x3.cpp,test_operators(),16,15,15,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat4x3.cpp,main(),6,4,4,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat4x4.cpp,print(glm::dmat4 const & Mat0),6,6,6,0,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat4x4.cpp,print(glm::mat4 const & Mat0),6,6,6,0,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat4x4.cpp,test_inverse_mat4x4(),14,12,8,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat4x4.cpp,test_inverse_dmat4x4(),14,12,8,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat4x4.cpp,test_operators(),16,15,15,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat4x4.cpp,test_inverse(),37,31,21,1,6,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_mat4x4.cpp,main(),9,7,7,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec1.cpp,test_operators(),7,6,6,1,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec1.cpp,main(),6,4,4,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec2.cpp,test_vec2_operators(),174,139,122,1,35,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec2.cpp,test_vec2_ctor(),14,10,9,1,3,0,1,13,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec2.cpp,test_vec2_size(),11,9,9,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec2.cpp,main(),8,6,6,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec3.cpp,test_vec3_ctor(),22,17,14,2,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec3.cpp,test_vec3_operators(),125,95,84,1,30,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec3.cpp,test_vec3_size(),11,9,9,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec3.cpp,test_vec3_swizzle3_2(),60,42,40,1,8,1,10,48,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec3.cpp,test_vec3_swizzle3_3(),22,17,15,1,5,1,0,1,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec3.cpp,test_vec3_swizzle_half(),37,30,28,1,7,1,0,1,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec3.cpp,test_vec3_swizzle_operators(),37,24,22,1,7,1,6,24,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec3.cpp,test_vec3_swizzle_functions(),42,25,23,1,6,1,11,37,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec3.cpp,test_vec3_swizzle_partial(),23,18,13,1,5,1,0,1,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec3.cpp,main(),16,13,13,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec4.cpp,test_hvec4(),7,3,3,1,2,0,2,11,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec4.cpp,test_vec4_ctor(),26,21,18,2,5,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec4.cpp,test_vec4_operators(),125,95,84,1,30,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec4.cpp,test_vec4_size(),11,9,9,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec4.cpp,test_vec4_swizzle_partial(),34,30,22,1,4,1,0,1,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\core\core_type_vec4.cpp,main(),11,8,8,1,1,0,2,20,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\external\gli\core\dummy.cpp,main(),2,1,1,0,1,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_constants.cpp,test_epsilon(),16,12,9,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_constants.cpp,main(),8,6,5,2,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_epsilon.cpp,test_defined(),20,16,16,1,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_epsilon.cpp,test_equal(),34,28,23,1,6,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_epsilon.cpp,main(),9,7,7,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_precision_scalar(),6,4,4,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_precision_vec(),8,6,6,1,2,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_precision_mat(),18,15,15,1,3,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_ctor_mat2x2(),32,25,22,1,7,2,0,8,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_ctor_mat2x3(),32,25,22,1,7,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_ctor_mat2x4(),32,25,22,1,7,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_ctor_mat3x2(),32,25,22,1,7,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\glm\test\gtc\gtc_half_float.cpp,test_half_ctor_mat3x3(),32,25,22,1,7,0,0,0,
